id,dist_all,parent_dist_code,dist_code,dist_name,city_code,city_name,province_code,province_name,country_code,country_name,dist_type,valid_flg,tokopedia_id,county_code,area_code,currency_code,postal_code
54687,"Ranoyapo, Minahasa Selatan, Sulawesi Utara",71.05,71.05.03,Ranoyapo,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.03,,IDR,95999
54698,"Motoling, Minahasa Selatan, Sulawesi Utara",71.05,71.05.07,Motoling,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.07,,IDR,95956
54704,"Sinonsayang, Minahasa Selatan, Sulawesi Utara",71.05,71.05.08,Sinonsayang,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.08,,IDR,95959
54709,"Tenga, Minahasa Selatan, Sulawesi Utara",71.05,71.05.09,Tenga,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.09,,IDR,95355
54722,"Amurang, Minahasa Selatan, Sulawesi Utara",71.05,71.05.10,Amurang,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.10,,IDR,95954
54727,"Tumpaan, Minahasa Selatan, Sulawesi Utara",71.05,71.05.12,Tumpaan,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.12,,IDR,95352
54736,"Tareran, Minahasa Selatan, Sulawesi Utara",71.05,71.05.13,Tareran,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.13,,IDR,95953
54745,"Kumelembuai, Minahasa Selatan, Sulawesi Utara",71.05,71.05.15,Kumelembuai,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.15,,IDR,95956
54752,"Maesaan, Minahasa Selatan, Sulawesi Utara",71.05,71.05.16,Maesaan,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.16,,IDR,95357
54762,"Amurang Barat, Minahasa Selatan, Sulawesi Utara",71.05,71.05.17,Amurang Barat,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.17,,IDR,95955
54771,"Amurang Timur, Minahasa Selatan, Sulawesi Utara",71.05,71.05.18,Amurang Timur,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.18,,IDR,95954
54781,"Tatapaan, Minahasa Selatan, Sulawesi Utara",71.05,71.05.19,Tatapaan,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.19,,IDR,95352
54792,"Motoling Barat, Minahasa Selatan, Sulawesi Utara",71.05,71.05.21,Motoling Barat,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.21,,IDR,95956
54796,"Motoling Timur, Minahasa Selatan, Sulawesi Utara",71.05,71.05.22,Motoling Timur,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.22,,IDR,"95956,95999"
54804,"Suluun Tareran, Minahasa Selatan, Sulawesi Utara",71.05,71.05.23,Suluun Tareran,71.05,Minahasa Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.05.23,,IDR,95953
54812,"Kema, Minahasa Utara, Sulawesi Utara",71.06,71.06.01,Kema,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.01,,IDR,95379
54820,"Kauditan, Minahasa Utara, Sulawesi Utara",71.06,71.06.02,Kauditan,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.02,,IDR,95372
54829,"Airmadidi, Minahasa Utara, Sulawesi Utara",71.06,71.06.03,Airmadidi,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.03,,IDR,95371
54837,"Wori, Minahasa Utara, Sulawesi Utara",71.06,71.06.04,Wori,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.04,,IDR,95376
54853,"Dimembe, Minahasa Utara, Sulawesi Utara",71.06,71.06.05,Dimembe,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.05,,IDR,95373
54865,"Likupang Barat, Minahasa Utara, Sulawesi Utara",71.06,71.06.06,Likupang Barat,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.06,,IDR,95377
54886,"Likupang Timur, Minahasa Utara, Sulawesi Utara",71.06,71.06.07,Likupang Timur,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.07,,IDR,95375
54899,"Kalawat, Minahasa Utara, Sulawesi Utara",71.06,71.06.08,Kalawat,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.08,,IDR,95378
54907,"Talawaan, Minahasa Utara, Sulawesi Utara",71.06,71.06.09,Talawaan,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.09,,IDR,95373
54918,"Likupang Selatan, Minahasa Utara, Sulawesi Utara",71.06,71.06.10,Likupang Selatan,71.06,Minahasa Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.06.10,,IDR,95375
54927,"Ratahan, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.01,Ratahan,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.01,,IDR,95995
54939,"Pusomaen, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.02,Pusomaen,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.02,,IDR,95997
54955,"Belang, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.03,Belang,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.03,,IDR,95997
54973,"Ratatotok, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.04,Ratatotok,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.04,,IDR,95997
54986,"Tombatu, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.05,Tombatu,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.05,,IDR,95996
54998,"Touluaan, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.06,Touluaan,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.06,,IDR,95998
55006,"Touluaan Selatan, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.07,Touluaan Selatan,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.07,,IDR,95998
55016,"Silian Raya, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.08,Silian Raya,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.08,,IDR,95998
55027,"Tombatu Timur, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.09,Tombatu Timur,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.09,,IDR,95996
55038,"Tombatu Utara, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.10,Tombatu Utara,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.10,,IDR,95996
55049,"Pasan, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.11,Pasan,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.11,,IDR,95995
55061,"Ratahan Timur, Minahasa Tenggara, Sulawesi Utara",71.07,71.07.12,Ratahan Timur,71.07,Minahasa Tenggara,71,Sulawesi Utara,00,Indonesia,4,1,,71.07.12,,IDR,95995
55071,"Sangkub, Bolaang Mongondow Utara, Sulawesi Utara",71.08,71.08.01,Sangkub,71.08,Bolaang Mongondow Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.08.01,,IDR,95762
55083,"Bintauna, Bolaang Mongondow Utara, Sulawesi Utara",71.08,71.08.02,Bintauna,71.08,Bolaang Mongondow Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.08.02,,IDR,95763
55098,"Kaidipang, Bolaang Mongondow Utara, Sulawesi Utara",71.08,71.08.05,Kaidipang,71.08,Bolaang Mongondow Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.08.05,,IDR,95765
55113,"Pinogaluman, Bolaang Mongondow Utara, Sulawesi Utara",71.08,71.08.06,Pinogaluman,71.08,Bolaang Mongondow Utara,71,Sulawesi Utara,00,Indonesia,4,1,,71.08.06,,IDR,95765
55129,"Siau Timur, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.01,Siau Timur,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.01,,IDR,95861
55143,"Siau Barat, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.02,Siau Barat,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.02,,IDR,95862
55155,"Tagulandang, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.03,Tagulandang,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.03,,IDR,95863
55168,"Siau Timur Selatan, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.04,Siau Timur Selatan,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.04,,IDR,95861
55182,"Siau Barat Selatan, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.05,Siau Barat Selatan,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.05,,IDR,95862
55189,"Tagulandang Utara, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.06,Tagulandang Utara,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.06,,IDR,95863
55195,"Biaro, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.07,Biaro,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.07,,IDR,95864
55201,"Siau Barat Utara, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.08,Siau Barat Utara,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.08,,IDR,95862
55210,"Siau Tengah, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.09,Siau Tengah,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.09,,IDR,95861
55215,"Tagulandang Selatan, Kepulauan Siau Tagulandang Biaro (Sitaro), Sulawesi Utara",71.09,71.09.10,Tagulandang Selatan,71.09,Kepulauan Siau Tagulandang Biaro (Sitaro),71,Sulawesi Utara,00,Indonesia,4,1,,71.09.10,,IDR,95863
55222,"Tutuyan, Bolaang Mongondow Timur, Sulawesi Utara",71.10,71.10.01,Tutuyan,71.10,Bolaang Mongondow Timur,71,Sulawesi Utara,00,Indonesia,4,1,,71.10.01,,IDR,95782
55232,"Kotabunan, Bolaang Mongondow Timur, Sulawesi Utara",71.10,71.10.02,Kotabunan,71.10,Bolaang Mongondow Timur,71,Sulawesi Utara,00,Indonesia,4,1,,71.10.02,,IDR,95782
55246,"Nuangan, Bolaang Mongondow Timur, Sulawesi Utara",71.10,71.10.03,Nuangan,71.10,Bolaang Mongondow Timur,71,Sulawesi Utara,00,Indonesia,4,1,,71.10.03,,IDR,95775
55258,"Modayag, Bolaang Mongondow Timur, Sulawesi Utara",71.10,71.10.04,Modayag,71.10,Bolaang Mongondow Timur,71,Sulawesi Utara,00,Indonesia,4,1,,71.10.04,,IDR,95781
55271,"Modayag Barat, Bolaang Mongondow Timur, Sulawesi Utara",71.10,71.10.05,Modayag Barat,71.10,Bolaang Mongondow Timur,71,Sulawesi Utara,00,Indonesia,4,1,,71.10.05,,IDR,95781
55279,"Bolaang Uki, Bolaang Mongondow Selatan, Sulawesi Utara",71.11,71.11.01,Bolaang Uki,71.11,Bolaang Mongondow Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.11.01,,IDR,95774
55296,"Posigadan, Bolaang Mongondow Selatan, Sulawesi Utara",71.11,71.11.02,Posigadan,71.11,Bolaang Mongondow Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.11.02,,IDR,95774
55308,"Pinolosian, Bolaang Mongondow Selatan, Sulawesi Utara",71.11,71.11.03,Pinolosian,71.11,Bolaang Mongondow Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.11.03,,IDR,95775
55317,"Pinolosian Tengah, Bolaang Mongondow Selatan, Sulawesi Utara",71.11,71.11.04,Pinolosian Tengah,71.11,Bolaang Mongondow Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.11.04,,IDR,95775
55324,"Pinolosian Timur, Bolaang Mongondow Selatan, Sulawesi Utara",71.11,71.11.05,Pinolosian Timur,71.11,Bolaang Mongondow Selatan,71,Sulawesi Utara,00,Indonesia,4,1,,71.11.05,,IDR,95775
