id,dist_code,parent_dist_code,dist_name,dist_type,valid_flg,tokopedia_id,country_code,province_code,city_code,county_code,area_code,currency_code,dist_all,postal_code
69715,92.01.07.1031,92.01.07,Malasom,5,1,,00,92,92.01,92.01.07,,IDR,"Malasom, Aimas, Sorong, Papua Barat",98457
69716,92.01.07.1032,92.01.07,Klaigit,5,1,,00,92,92.01,92.01.07,,IDR,"Klaigit, Aimas, Sorong, Papua Barat",98457
69717,92.01.07.2028,92.01.07,Maibo,5,1,,00,92,92.01,92.01.07,,IDR,"Maibo, Aimas, Sorong, Papua Barat",98457
69718,92.01.08,92.01,Klamono,4,1,,00,92,92.01,92.01.08,,IDR,"Klamono, Sorong, Papua Barat",98456
69719,92.01.08.2001,92.01.08,Klawana,5,1,,00,92,92.01,92.01.08,,IDR,"Klawana, Klamono, Sorong, Papua Barat",98456
69720,92.01.08.2002,92.01.08,Klamano,5,1,,00,92,92.01,92.01.08,,IDR,"Klamano, Klamono, Sorong, Papua Barat",98456
69721,92.01.08.2003,92.01.08,Wariayau,5,1,,00,92,92.01,92.01.08,,IDR,"Wariayau, Klamono, Sorong, Papua Barat",98456
69722,92.01.08.2009,92.01.08,Wonosari,5,1,,00,92,92.01,92.01.08,,IDR,"Wonosari, Klamono, Sorong, Papua Barat",98456
69723,92.01.08.2010,92.01.08,Gisim Darat,5,1,,00,92,92.01,92.01.08,,IDR,"Gisim Darat, Klamono, Sorong, Papua Barat",98456
69724,92.01.08.2013,92.01.08,Mlais,5,1,,00,92,92.01,92.01.08,,IDR,"Mlais, Klamono, Sorong, Papua Barat",98456
69725,92.01.10,92.01,Sayosa,4,1,,00,92,92.01,92.01.10,,IDR,"Sayosa, Sorong, Papua Barat",98471
69726,92.01.10.2004,92.01.10,Maladofok,5,1,,00,92,92.01,92.01.10,,IDR,"Maladofok, Sayosa, Sorong, Papua Barat",98471
69727,92.01.12,92.01,Segun,4,1,,00,92,92.01,92.01.12,,IDR,"Segun, Sorong, Papua Barat",98452
69728,92.01.12.2001,92.01.12,Segun,5,1,,00,92,92.01,92.01.12,,IDR,"Segun, Segun, Sorong, Papua Barat",98452
69729,92.01.12.2002,92.01.12,Gisim,5,1,,00,92,92.01,92.01.12,,IDR,"Gisim, Segun, Sorong, Papua Barat",98452
69730,92.01.12.2003,92.01.12,Waimon,5,1,,00,92,92.01,92.01.12,,IDR,"Waimon, Segun, Sorong, Papua Barat",98452
69731,92.01.12.2006,92.01.12,Majemau,5,1,,00,92,92.01,92.01.12,,IDR,"Majemau, Segun, Sorong, Papua Barat",98452
69732,92.01.13,92.01,Mayamuk,4,1,,00,92,92.01,92.01.13,,IDR,"Mayamuk, Sorong, Papua Barat",98451
69733,92.01.13.1002,92.01.13,Makbalim,5,1,,00,92,92.01,92.01.13,,IDR,"Makbalim, Mayamuk, Sorong, Papua Barat",98451
69734,92.01.13.1003,92.01.13,Makotyamsa,5,1,,00,92,92.01,92.01.13,,IDR,"Makotyamsa, Mayamuk, Sorong, Papua Barat",98451
69735,92.01.13.2005,92.01.13,Arar,5,1,,00,92,92.01,92.01.13,,IDR,"Arar, Mayamuk, Sorong, Papua Barat",98451
69736,92.01.13.2007,92.01.13,Klasmelek,5,1,,00,92,92.01,92.01.13,,IDR,"Klasmelek, Mayamuk, Sorong, Papua Barat",98451
69737,92.01.13.2008,92.01.13,Wen,5,1,,00,92,92.01,92.01.13,,IDR,"Wen, Mayamuk, Sorong, Papua Barat",98451
69738,92.01.14,92.01,Salawati Selatan,4,1,,00,92,92.01,92.01.14,,IDR,"Salawati Selatan, Sorong, Papua Barat",98452
69739,92.01.14.2001,92.01.14,Sailolof,5,1,,00,92,92.01,92.01.14,,IDR,"Sailolof, Salawati Selatan, Sorong, Papua Barat",98452
69740,92.01.14.2007,92.01.14,Dulbatan,5,1,,00,92,92.01,92.01.14,,IDR,"Dulbatan, Salawati Selatan, Sorong, Papua Barat",98452
69741,92.01.14.2008,92.01.14,Manoket,5,1,,00,92,92.01,92.01.14,,IDR,"Manoket, Salawati Selatan, Sorong, Papua Barat",98452
69742,92.01.17,92.01,Klabot,4,1,,00,92,92.01,92.01.17,,IDR,"Klabot, Sorong, Papua Barat",98453
69743,92.01.17.2003,92.01.17,Indiwi,5,1,,00,92,92.01,92.01.17,,IDR,"Indiwi, Klabot, Sorong, Papua Barat",98453
69744,92.01.17.2004,92.01.17,Klabot,5,1,,00,92,92.01,92.01.17,,IDR,"Klabot, Klabot, Sorong, Papua Barat",98453
69745,92.01.17.2005,92.01.17,Mlat,5,1,,00,92,92.01,92.01.17,,IDR,"Mlat, Klabot, Sorong, Papua Barat",98453
69746,92.01.17.2008,92.01.17,Mlawes,5,1,,00,92,92.01,92.01.17,,IDR,"Mlawes, Klabot, Sorong, Papua Barat",98453
69747,92.01.18,92.01,Klawak,4,1,,00,92,92.01,92.01.18,,IDR,"Klawak, Sorong, Papua Barat",98453
69748,92.01.18.2001,92.01.18,Wilty,5,1,,00,92,92.01,92.01.18,,IDR,"Wilty, Klawak, Sorong, Papua Barat",98453
69749,92.01.18.2004,92.01.18,Mlawen,5,1,,00,92,92.01,92.01.18,,IDR,"Mlawen, Klawak, Sorong, Papua Barat",98453
69750,92.01.18.2010,92.01.18,Sas,5,1,,00,92,92.01,92.01.18,,IDR,"Sas, Klawak, Sorong, Papua Barat",98453
69751,92.01.20,92.01,Maudus,4,1,,00,92,92.01,92.01.20,,IDR,"Maudus, Sorong, Papua Barat",98472
69752,92.01.20.2001,92.01.20,Luwelala,5,1,,00,92,92.01,92.01.20,,IDR,"Luwelala, Maudus, Sorong, Papua Barat",98472
69753,92.01.20.2003,92.01.20,Klatim,5,1,,00,92,92.01,92.01.20,,IDR,"Klatim, Maudus, Sorong, Papua Barat",98472
69754,92.01.20.2004,92.01.20,Klaos,5,1,,00,92,92.01,92.01.20,,IDR,"Klaos, Maudus, Sorong, Papua Barat",98472
69755,92.01.20.2006,92.01.20,Suluh,5,1,,00,92,92.01,92.01.20,,IDR,"Suluh, Maudus, Sorong, Papua Barat",98472
69756,92.01.39,92.01,Mariat,4,1,,00,92,92.01,92.01.39,,IDR,"Mariat, Sorong, Papua Barat",98457
69757,92.01.39.1001,92.01.39,Klamalu,5,1,,00,92,92.01,92.01.39,,IDR,"Klamalu, Mariat, Sorong, Papua Barat",98457
69758,92.01.39.1002,92.01.39,Mariyai,5,1,,00,92,92.01,92.01.39,,IDR,"Mariyai, Mariat, Sorong, Papua Barat",98457
69759,92.01.39.1003,92.01.39,Klasukuk,5,1,,00,92,92.01,92.01.39,,IDR,"Klasukuk, Mariat, Sorong, Papua Barat",98457
69760,92.01.39.1004,92.01.39,Klamasen,5,1,,00,92,92.01,92.01.39,,IDR,"Klamasen, Mariat, Sorong, Papua Barat",98457
69761,92.01.39.2005,92.01.39,Klaben,5,1,,00,92,92.01,92.01.39,,IDR,"Klaben, Mariat, Sorong, Papua Barat",98457
69762,92.01.40,92.01,Klayili,4,1,,00,92,92.01,92.01.40,,IDR,"Klayili, Sorong, Papua Barat",98471
69763,92.01.40.2002,92.01.40,Klawuluh,5,1,,00,92,92.01,92.01.40,,IDR,"Klawuluh, Klayili, Sorong, Papua Barat",98471
69764,92.01.40.2003,92.01.40,Malakobutu,5,1,,00,92,92.01,92.01.40,,IDR,"Malakobutu, Klayili, Sorong, Papua Barat",98471
69765,92.01.40.2004,92.01.40,Kwakeik,5,1,,00,92,92.01,92.01.40,,IDR,"Kwakeik, Klayili, Sorong, Papua Barat",98471
69766,92.01.40.2005,92.01.40,Klasowoh,5,1,,00,92,92.01,92.01.40,,IDR,"Klasowoh, Klayili, Sorong, Papua Barat",98471
69767,92.01.40.2006,92.01.40,Malalilis,5,1,,00,92,92.01,92.01.40,,IDR,"Malalilis, Klayili, Sorong, Papua Barat",98471
69768,92.01.42,92.01,Moisegen,4,1,,00,92,92.01,92.01.42,,IDR,"Moisegen, Sorong, Papua Barat",98451
69769,92.01.42.2001,92.01.42,Klafdalim,5,1,,00,92,92.01,92.01.42,,IDR,"Klafdalim, Moisegen, Sorong, Papua Barat",98451
69770,92.01.42.2002,92.01.42,Klaforo,5,1,,00,92,92.01,92.01.42,,IDR,"Klaforo, Moisegen, Sorong, Papua Barat",98451
69771,92.01.42.2003,92.01.42,Klasof,5,1,,00,92,92.01,92.01.42,,IDR,"Klasof, Moisegen, Sorong, Papua Barat",98451
69772,92.01.42.2004,92.01.42,Ninjemur,5,1,,00,92,92.01,92.01.42,,IDR,"Ninjemur, Moisegen, Sorong, Papua Barat",98451
69773,92.01.42.2005,92.01.42,Klasarin,5,1,,00,92,92.01,92.01.42,,IDR,"Klasarin, Moisegen, Sorong, Papua Barat",98451
69774,92.01.42.2006,92.01.42,Klawoton,5,1,,00,92,92.01,92.01.42,,IDR,"Klawoton, Moisegen, Sorong, Papua Barat",98451
69775,92.01.42.2007,92.01.42,Wonosobo,5,1,,00,92,92.01,92.01.42,,IDR,"Wonosobo, Moisegen, Sorong, Papua Barat",98451
69776,92.02,92,Manokwari,3,1,,00,92,92.02,,,IDR,Manokwari,
69777,92.02.03,92.02,Warmare,4,1,,00,92,92.02,92.02.03,,IDR,"Warmare, Manokwari, Papua Barat",98352
69778,92.02.03.2001,92.02.03,Dindey,5,1,,00,92,92.02,92.02.03,,IDR,"Dindey, Warmare, Manokwari, Papua Barat",98352
69779,92.02.03.2002,92.02.03,Indisey,5,1,,00,92,92.02,92.02.03,,IDR,"Indisey, Warmare, Manokwari, Papua Barat",98352
69780,92.02.03.2003,92.02.03,Hingk,5,1,,00,92,92.02,92.02.03,,IDR,"Hingk, Warmare, Manokwari, Papua Barat",98352
69781,92.02.03.2004,92.02.03,Warmare,5,1,,00,92,92.02,92.02.03,,IDR,"Warmare, Warmare, Manokwari, Papua Barat",98352
69782,92.02.03.2005,92.02.03,Nimbay,5,1,,00,92,92.02,92.02.03,,IDR,"Nimbay, Warmare, Manokwari, Papua Barat",98352
69783,92.02.03.2006,92.02.03,Meny,5,1,,00,92,92.02,92.02.03,,IDR,"Meny, Warmare, Manokwari, Papua Barat",98352
69784,92.02.03.2007,92.02.03,Tanah Merah,5,1,,00,92,92.02,92.02.03,,IDR,"Tanah Merah, Warmare, Manokwari, Papua Barat",98352
69785,92.02.03.2009,92.02.03,Subsay,5,1,,00,92,92.02,92.02.03,,IDR,"Subsay, Warmare, Manokwari, Papua Barat",98352
69786,92.02.03.2010,92.02.03,Madrat,5,1,,00,92,92.02,92.02.03,,IDR,"Madrat, Warmare, Manokwari, Papua Barat",98352
69787,92.02.03.2011,92.02.03,Snaimboy,5,1,,00,92,92.02,92.02.03,,IDR,"Snaimboy, Warmare, Manokwari, Papua Barat",98352
69788,92.02.03.2012,92.02.03,Guentuy,5,1,,00,92,92.02,92.02.03,,IDR,"Guentuy, Warmare, Manokwari, Papua Barat",98352
69789,92.02.03.2013,92.02.03,Ngungguen,5,1,,00,92,92.02,92.02.03,,IDR,"Ngungguen, Warmare, Manokwari, Papua Barat",98352
69790,92.02.03.2014,92.02.03,Sotea,5,1,,00,92,92.02,92.02.03,,IDR,"Sotea, Warmare, Manokwari, Papua Barat",98352
69791,92.02.03.2015,92.02.03,Duwin,5,1,,00,92,92.02,92.02.03,,IDR,"Duwin, Warmare, Manokwari, Papua Barat",98352
69792,92.02.03.2016,92.02.03,Ibuwau,5,1,,00,92,92.02,92.02.03,,IDR,"Ibuwau, Warmare, Manokwari, Papua Barat",98352
69793,92.02.03.2017,92.02.03,Iboisrati,5,1,,00,92,92.02,92.02.03,,IDR,"Iboisrati, Warmare, Manokwari, Papua Barat",98352
69794,92.02.03.2018,92.02.03,Sraindabey,5,1,,00,92,92.02,92.02.03,,IDR,"Sraindabey, Warmare, Manokwari, Papua Barat",98352
69795,92.02.03.2019,92.02.03,Mokwam,5,1,,00,92,92.02,92.02.03,,IDR,"Mokwam, Warmare, Manokwari, Papua Barat",98352
69796,92.02.03.2020,92.02.03,Amber,5,1,,00,92,92.02,92.02.03,,IDR,"Amber, Warmare, Manokwari, Papua Barat",98352
69797,92.02.03.2021,92.02.03,Kwau,5,1,,00,92,92.02,92.02.03,,IDR,"Kwau, Warmare, Manokwari, Papua Barat",98352
69798,92.02.03.2024,92.02.03,Mingre,5,1,,00,92,92.02,92.02.03,,IDR,"Mingre, Warmare, Manokwari, Papua Barat",98352
69799,92.02.03.2028,92.02.03,Bahamyenti,5,1,,00,92,92.02,92.02.03,,IDR,"Bahamyenti, Warmare, Manokwari, Papua Barat",98352
69800,92.02.03.2029,92.02.03,Figoud,5,1,,00,92,92.02,92.02.03,,IDR,"Figoud, Warmare, Manokwari, Papua Barat",98352
69801,92.02.04,92.02,Prafi,4,1,,00,92,92.02,92.02.04,,IDR,"Prafi, Manokwari, Papua Barat",98356
69802,92.02.04.2001,92.02.04,Prafi Mulya,5,1,,00,92,92.02,92.02.04,,IDR,"Prafi Mulya, Prafi, Manokwari, Papua Barat",98356
69803,92.02.04.2002,92.02.04,Umbuy,5,1,,00,92,92.02,92.02.04,,IDR,"Umbuy, Prafi, Manokwari, Papua Barat",98356
69804,92.02.04.2003,92.02.04,Desay,5,1,,00,92,92.02,92.02.04,,IDR,"Desay, Prafi, Manokwari, Papua Barat",98356
69805,92.02.04.2004,92.02.04,Aimasi,5,1,,00,92,92.02,92.02.04,,IDR,"Aimasi, Prafi, Manokwari, Papua Barat",98356
69806,92.02.04.2007,92.02.04,Wasegi Indah,5,1,,00,92,92.02,92.02.04,,IDR,"Wasegi Indah, Prafi, Manokwari, Papua Barat",98356
69807,92.02.04.2009,92.02.04,Bogor,5,1,,00,92,92.02,92.02.04,,IDR,"Bogor, Prafi, Manokwari, Papua Barat",98356
69808,92.02.04.2012,92.02.04,Kali Amin,5,1,,00,92,92.02,92.02.04,,IDR,"Kali Amin, Prafi, Manokwari, Papua Barat",98356
69809,92.02.04.2015,92.02.04,Kerenu,5,1,,00,92,92.02,92.02.04,,IDR,"Kerenu, Prafi, Manokwari, Papua Barat",98356
69810,92.02.05,92.02,Masni,4,1,,00,92,92.02,92.02.05,,IDR,"Masni, Manokwari, Papua Barat",98357
69811,92.02.05.2001,92.02.05,Masni,5,1,,00,92,92.02,92.02.05,,IDR,"Masni, Masni, Manokwari, Papua Barat",98357
69812,92.02.05.2002,92.02.05,Sumber Boga,5,1,,00,92,92.02,92.02.05,,IDR,"Sumber Boga, Masni, Manokwari, Papua Barat",98357
69813,92.02.05.2003,92.02.05,Prafi Barat,5,1,,00,92,92.02,92.02.05,,IDR,"Prafi Barat, Masni, Manokwari, Papua Barat",98357
69814,92.02.05.2004,92.02.05,Muara Prafi,5,1,,00,92,92.02,92.02.05,,IDR,"Muara Prafi, Masni, Manokwari, Papua Barat",98357
69815,92.02.05.2006,92.02.05,Macuan,5,1,,00,92,92.02,92.02.05,,IDR,"Macuan, Masni, Manokwari, Papua Barat",98357
69816,92.02.05.2008,92.02.05,Wariori,5,1,,00,92,92.02,92.02.05,,IDR,"Wariori, Masni, Manokwari, Papua Barat",98357
69817,92.02.05.2009,92.02.05,Bowi Subur,5,1,,00,92,92.02,92.02.05,,IDR,"Bowi Subur, Masni, Manokwari, Papua Barat",98357
69818,92.02.05.2010,92.02.05,Makwan,5,1,,00,92,92.02,92.02.05,,IDR,"Makwan, Masni, Manokwari, Papua Barat",98357
69819,92.02.05.2011,92.02.05,Kali Merah,5,1,,00,92,92.02,92.02.05,,IDR,"Kali Merah, Masni, Manokwari, Papua Barat",98357
69820,92.02.05.2012,92.02.05,Meiforga,5,1,,00,92,92.02,92.02.05,,IDR,"Meiforga, Masni, Manokwari, Papua Barat",98357
69821,92.02.05.2013,92.02.05,Sibuni,5,1,,00,92,92.02,92.02.05,,IDR,"Sibuni, Masni, Manokwari, Papua Barat",98357
69822,92.02.05.2014,92.02.05,Yensum,5,1,,00,92,92.02,92.02.05,,IDR,"Yensum, Masni, Manokwari, Papua Barat",98357
69823,92.02.05.2015,92.02.05,Mansaburi,5,1,,00,92,92.02,92.02.05,,IDR,"Mansaburi, Masni, Manokwari, Papua Barat",98357
69824,92.02.05.2016,92.02.05,Igor,5,1,,00,92,92.02,92.02.05,,IDR,"Igor, Masni, Manokwari, Papua Barat",98357
69825,92.02.05.2017,92.02.05,Merejemeg,5,1,,00,92,92.02,92.02.05,,IDR,"Merejemeg, Masni, Manokwari, Papua Barat",98357
69826,92.02.05.2018,92.02.05,Aurmios,5,1,,00,92,92.02,92.02.05,,IDR,"Aurmios, Masni, Manokwari, Papua Barat",98357
69827,92.02.05.2020,92.02.05,Sembab,5,1,,00,92,92.02,92.02.05,,IDR,"Sembab, Masni, Manokwari, Papua Barat",98357
69828,92.02.05.2024,92.02.05,Membowi,5,1,,00,92,92.02,92.02.05,,IDR,"Membowi, Masni, Manokwari, Papua Barat",98357
69829,92.02.05.2027,92.02.05,Yonsoribo,5,1,,00,92,92.02,92.02.05,,IDR,"Yonsoribo, Masni, Manokwari, Papua Barat",98357
69830,92.02.05.2028,92.02.05,Meyof II,5,1,,00,92,92.02,92.02.05,,IDR,"Meyof II, Masni, Manokwari, Papua Barat",98357
69831,92.02.05.2030,92.02.05,Moubja,5,1,,00,92,92.02,92.02.05,,IDR,"Moubja, Masni, Manokwari, Papua Barat",98357
69832,92.02.05.2031,92.02.05,Ririnfos,5,1,,00,92,92.02,92.02.05,,IDR,"Ririnfos, Masni, Manokwari, Papua Barat",98357
69833,92.02.05.2032,92.02.05,Muara Wariori,5,1,,00,92,92.02,92.02.05,,IDR,"Muara Wariori, Masni, Manokwari, Papua Barat",98357
69834,92.02.05.2036,92.02.05,Inyei,5,1,,00,92,92.02,92.02.05,,IDR,"Inyei, Masni, Manokwari, Papua Barat",98357
69835,92.02.05.2037,92.02.05,Undi,5,1,,00,92,92.02,92.02.05,,IDR,"Undi, Masni, Manokwari, Papua Barat",98357
69836,92.02.05.2038,92.02.05,Jowen,5,1,,00,92,92.02,92.02.05,,IDR,"Jowen, Masni, Manokwari, Papua Barat",98357
69837,92.02.05.2039,92.02.05,Aska,5,1,,00,92,92.02,92.02.05,,IDR,"Aska, Masni, Manokwari, Papua Barat",98357
69838,92.02.05.2040,92.02.05,Mantedi,5,1,,00,92,92.02,92.02.05,,IDR,"Mantedi, Masni, Manokwari, Papua Barat",98357
69839,92.02.05.2042,92.02.05,Wariori Indah,5,1,,00,92,92.02,92.02.05,,IDR,"Wariori Indah, Masni, Manokwari, Papua Barat",98357
69840,92.02.05.2045,92.02.05,Urey,5,1,,00,92,92.02,92.02.05,,IDR,"Urey, Masni, Manokwari, Papua Barat",98357
69841,92.02.12,92.02,Manokwari Barat,4,1,,00,92,92.02,92.02.12,,IDR,"Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69842,92.02.12.1001,92.02.12,Manokwari Barat,5,1,,00,92,92.02,92.02.12,,IDR,"Manokwari Barat, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69843,92.02.12.1002,92.02.12,Sanggeng,5,1,,00,92,92.02,92.02.12,,IDR,"Sanggeng, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69844,92.02.12.1003,92.02.12,Wosi,5,1,,00,92,92.02,92.02.12,,IDR,"Wosi, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69845,92.02.12.1004,92.02.12,Amban,5,1,,00,92,92.02,92.02.12,,IDR,"Amban, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69846,92.02.12.1005,92.02.12,Padarni,5,1,,00,92,92.02,92.02.12,,IDR,"Padarni, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69847,92.02.12.1006,92.02.12,Manokwari Timur,5,1,,00,92,92.02,92.02.12,,IDR,"Manokwari Timur, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69848,92.02.12.2007,92.02.12,Udopi,5,1,,00,92,92.02,92.02.12,,IDR,"Udopi, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69849,92.02.12.2009,92.02.12,Soribo,5,1,,00,92,92.02,92.02.12,,IDR,"Soribo, Manokwari Barat, Manokwari, Papua Barat","98311,98312,98314"
69850,92.02.13,92.02,Manokwari Timur,4,1,,00,92,92.02,92.02.13,,IDR,"Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69851,92.02.13.1001,92.02.13,Pasir Putih,5,1,,00,92,92.02,92.02.13,,IDR,"Pasir Putih, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69852,92.02.13.2002,92.02.13,Mansinam,5,1,,00,92,92.02,92.02.13,,IDR,"Mansinam, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69853,92.02.13.2003,92.02.13,Ayambori,5,1,,00,92,92.02,92.02.13,,IDR,"Ayambori, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69854,92.02.13.2004,92.02.13,Bakaro,5,1,,00,92,92.02,92.02.13,,IDR,"Bakaro, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69855,92.02.13.2005,92.02.13,Arowi,5,1,,00,92,92.02,92.02.13,,IDR,"Arowi, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69856,92.02.13.2006,92.02.13,Aipiri,5,1,,00,92,92.02,92.02.13,,IDR,"Aipiri, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69857,92.02.13.2007,92.02.13,Susweni,5,1,,00,92,92.02,92.02.13,,IDR,"Susweni, Manokwari Timur, Manokwari, Papua Barat","98311,98313"
69858,92.02.14,92.02,Manokwari Utara,4,1,,00,92,92.02,92.02.14,,IDR,"Manokwari Utara, Manokwari, Papua Barat",98315
69859,92.02.14.2001,92.02.14,Yoom I,5,1,,00,92,92.02,92.02.14,,IDR,"Yoom I, Manokwari Utara, Manokwari, Papua Barat",98315
69860,92.02.14.2002,92.02.14,Mandopi,5,1,,00,92,92.02,92.02.14,,IDR,"Mandopi, Manokwari Utara, Manokwari, Papua Barat",98315
69861,92.02.14.2003,92.02.14,Mubri,5,1,,00,92,92.02,92.02.14,,IDR,"Mubri, Manokwari Utara, Manokwari, Papua Barat",98315
69862,92.02.14.2004,92.02.14,Yoom II,5,1,,00,92,92.02,92.02.14,,IDR,"Yoom II, Manokwari Utara, Manokwari, Papua Barat",98315
69863,92.02.14.2005,92.02.14,Teluk Mubri,5,1,,00,92,92.02,92.02.14,,IDR,"Teluk Mubri, Manokwari Utara, Manokwari, Papua Barat",98315
69864,92.02.14.2006,92.02.14,Meyes,5,1,,00,92,92.02,92.02.14,,IDR,"Meyes, Manokwari Utara, Manokwari, Papua Barat",98315
69865,92.02.14.2007,92.02.14,Bremi,5,1,,00,92,92.02,92.02.14,,IDR,"Bremi, Manokwari Utara, Manokwari, Papua Barat",98315
69866,92.02.14.2008,92.02.14,Saubeba,5,1,,00,92,92.02,92.02.14,,IDR,"Saubeba, Manokwari Utara, Manokwari, Papua Barat",98315
69867,92.02.14.2009,92.02.14,Pami,5,1,,00,92,92.02,92.02.14,,IDR,"Pami, Manokwari Utara, Manokwari, Papua Barat",98315
69868,92.02.14.2010,92.02.14,Warbefor,5,1,,00,92,92.02,92.02.14,,IDR,"Warbefor, Manokwari Utara, Manokwari, Papua Barat",98315
69869,92.02.14.2011,92.02.14,Asai,5,1,,00,92,92.02,92.02.14,,IDR,"Asai, Manokwari Utara, Manokwari, Papua Barat",98315
69870,92.02.14.2012,92.02.14,Inya,5,1,,00,92,92.02,92.02.14,,IDR,"Inya, Manokwari Utara, Manokwari, Papua Barat",98315
69871,92.02.14.2013,92.02.14,Meyunfoka,5,1,,00,92,92.02,92.02.14,,IDR,"Meyunfoka, Manokwari Utara, Manokwari, Papua Barat",98315
69872,92.02.14.2016,92.02.14,Singgimeba,5,1,,00,92,92.02,92.02.14,,IDR,"Singgimeba, Manokwari Utara, Manokwari, Papua Barat",98315
69873,92.02.14.2018,92.02.14,Lebau,5,1,,00,92,92.02,92.02.14,,IDR,"Lebau, Manokwari Utara, Manokwari, Papua Barat",98315
69874,92.02.14.2021,92.02.14,Yonggam,5,1,,00,92,92.02,92.02.14,,IDR,"Yonggam, Manokwari Utara, Manokwari, Papua Barat",98315
69875,92.02.14.2023,92.02.14,Mubraidiba,5,1,,00,92,92.02,92.02.14,,IDR,"Mubraidiba, Manokwari Utara, Manokwari, Papua Barat",98315
69876,92.02.15,92.02,Manokwari Selatan,4,1,,00,92,92.02,92.02.15,,IDR,"Manokwari Selatan, Manokwari, Papua Barat",98315
69877,92.02.15.1001,92.02.15,Sowi,5,1,,00,92,92.02,92.02.15,,IDR,"Sowi, Manokwari Selatan, Manokwari, Papua Barat",98315
69878,92.02.15.1002,92.02.15,Anday,5,1,,00,92,92.02,92.02.15,,IDR,"Anday, Manokwari Selatan, Manokwari, Papua Barat",98315
69879,92.02.15.2003,92.02.15,Katebu,5,1,,00,92,92.02,92.02.15,,IDR,"Katebu, Manokwari Selatan, Manokwari, Papua Barat",98315
69880,92.02.15.2006,92.02.15,Dihara,5,1,,00,92,92.02,92.02.15,,IDR,"Dihara, Manokwari Selatan, Manokwari, Papua Barat",98315
69881,92.02.15.2008,92.02.15,Maruni,5,1,,00,92,92.02,92.02.15,,IDR,"Maruni, Manokwari Selatan, Manokwari, Papua Barat",98315
69882,92.02.15.2009,92.02.15,Misapmeysi,5,1,,00,92,92.02,92.02.15,,IDR,"Misapmeysi, Manokwari Selatan, Manokwari, Papua Barat",98315
69883,92.02.15.2012,92.02.15,Mupi,5,1,,00,92,92.02,92.02.15,,IDR,"Mupi, Manokwari Selatan, Manokwari, Papua Barat",98315
69884,92.02.15.2014,92.02.15,Acemo,5,1,,00,92,92.02,92.02.15,,IDR,"Acemo, Manokwari Selatan, Manokwari, Papua Barat",98315
69885,92.02.15.2017,92.02.15,Warkomi,5,1,,00,92,92.02,92.02.15,,IDR,"Warkomi, Manokwari Selatan, Manokwari, Papua Barat",98315
69886,92.02.17,92.02,Tanah Rubuh,4,1,,00,92,92.02,92.02.17,,IDR,"Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69887,92.02.17.2001,92.02.17,Warkapi,5,1,,00,92,92.02,92.02.17,,IDR,"Warkapi, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69888,92.02.17.2002,92.02.17,Ayawi,5,1,,00,92,92.02,92.02.17,,IDR,"Ayawi, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69889,92.02.17.2003,92.02.17,Ukopti,5,1,,00,92,92.02,92.02.17,,IDR,"Ukopti, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69890,92.02.17.2004,92.02.17,Misabugoid,5,1,,00,92,92.02,92.02.17,,IDR,"Misabugoid, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69891,92.02.17.2005,92.02.17,Mbatma,5,1,,00,92,92.02,92.02.17,,IDR,"Mbatma, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69892,92.02.17.2006,92.02.17,Urwambei,5,1,,00,92,92.02,92.02.17,,IDR,"Urwambei, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69893,92.02.17.2009,92.02.17,Warmawai,5,1,,00,92,92.02,92.02.17,,IDR,"Warmawai, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69894,92.02.17.2010,92.02.17,Rembuy,5,1,,00,92,92.02,92.02.17,,IDR,"Rembuy, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69895,92.02.17.2011,92.02.17,Imhasuma,5,1,,00,92,92.02,92.02.17,,IDR,"Imhasuma, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
69896,92.02.17.2012,92.02.17,Cuyehep,5,1,,00,92,92.02,92.02.17,,IDR,"Cuyehep, Tanah Rubuh, Manokwari, Papua Barat","98315,98354"
